region,crop,Shortage_%,xland,p,y,xlandsc,xwater,xwatersc,grev,grevsc,lambdawater
JAMES I.D.,Alfalfa,0.7,1366.866941,264,7.7,1.8410060237700607e-21,6184.431761317053,1.8410060237702413e-08,2778567.118,3.742397045119779e-18,269.9890818550827
JAMES I.D.,Almonds & Pistachios,0.7,11747.80143,4706.761177,1.204129409,9168.084738867707,47666.77984058819,37106.5635,66581246.759366825,51960574.57615165,269.9890818550827
JAMES I.D.,Corn,0.7,1119.139446,71,20.6,898.3642927541841,2552.127380206174,2043.5417981218318,1636853.354,1313947.615,269.9890818550827
JAMES I.D.,Cotton,0.7,3617.99277,3438,0.8,1938.9105408388173,13564.946482946629,7251.386634238061,9950927.315,5332779.551523083,269.9890818550827
JAMES I.D.,Dry Beans,0.7,30.06125249,1030,1.5,9.134269104872303,57.711055425903766,17.49030701,46444.6351,14112.445767027708,269.9890818550827
JAMES I.D.,Grain,0.7,614.0946858,303,2.9,620.2356388123835,439.39982862719387,442.68434056555975,539605.0004,545001.0558244414,269.9890818550827
JAMES I.D.,Onions & Garlic,0.7,619.2037239,2366,7.7,583.1671083858837,776.2522968995512,729.2480219621591,11280777.28275498,10624255.013995707,269.9890818550827
JAMES I.D.,Other Deciduous,0.7,290.231365,1787.850878,4.718225356,281.3378315426551,1016.4403597039591,982.8304257574434,2448241.845748865,2373220.592388329,269.9890818550827
JAMES I.D.,Pasture,0.7,4.2751005,170,5,1.841006023770462e-21,20.384509797551246,1.841006023770756e-08,3633.8354249999998,1.5648551202048928e-18,269.9890818550827
JAMES I.D.,Tomato Processing,0.7,671.8933679,93,51.2,597.3372342460844,1491.7417781492854,1322.8962500543241,3199287.4605926406,2844280.9745861557,269.9890818550827
JAMES I.D.,Vineyard,0.7,1694.099139,1492.427601,10.07028874,1624.5894171240905,6791.501110041341,6496.5603041233835,25460915.58791796,24416241.683965173,269.9890818550827
JAMES I.D.,Alfalfa,0.75,1366.866941,264,7.7,1.1983355593103838e-08,6184.431761317053,8.531193463032374e-08,2778567.118,2.435976524966148e-05,205.81331441594855
JAMES I.D.,Almonds & Pistachios,0.75,11747.80143,4706.761177,1.204129409,9584.520111256152,47666.77984058819,38792.02846205276,66581246.759366825,54320742.68535367,205.81331441594855
JAMES I.D.,Corn,0.75,1119.139446,71,20.6,1007.0578223142129,2552.127380206174,2290.790907010933,1636853.354,1472922.770916768,205.81331441594855
JAMES I.D.,Cotton,0.75,3617.99277,3438,0.8,2475.0739291203645,13564.946482946629,9255.246831524344,9950927.315,6807443.334652651,205.81331441594855
JAMES I.D.,Dry Beans,0.75,30.06125249,1030,1.5,19.25835787228073,57.711055425903766,36.87942134179117,46444.6351,29754.162912673728,205.81331441594855
JAMES I.D.,Grain,0.75,614.0946858,303,2.9,620.2356388195565,439.39982862719387,442.6843405771115,539605.0004,545001.0558307442,205.81331441594855
JAMES I.D.,Onions & Garlic,0.75,619.2037239,2366,7.7,584.5020044310295,776.2522968995512,730.9173038733617,11280777.28275498,10648574.417125382,205.81331441594855
JAMES I.D.,Other Deciduous,0.75,290.231365,1787.850878,4.718225356,282.71235190431634,1016.4403597039591,987.6321989,2448241.845748865,2384815.3360069343,205.81331441594855
JAMES I.D.,Pasture,0.75,4.2751005,170,5,1.8807251176772992e-11,20.384509797551246,2.569642613305042e-08,3633.8354249999998,1.5986163500257044e-08,205.81331441594855
JAMES I.D.,Tomato Processing,0.75,671.8933679,93,51.2,617.2591812623589,1491.7417781492854,1367.016501555697,3199287.4605926406,2939141.3174988483,205.81331441594855
JAMES I.D.,Vineyard,0.75,1694.099139,1492.427601,10.07028874,1629.9736892680457,6791.501110041341,6518.091435817779,25460915.58791796,24497162.862309285,205.81331441594855
JAMES I.D.,Alfalfa,0.8,1366.866941,264,7.7,16.673891752574008,6184.431761317053,75.25293455775918,2778567.118,33894.68715463244,131.90349051028718
JAMES I.D.,Almonds & Pistachios,0.8,11747.80143,4706.761177,1.204129409,10022.42892634574,47666.77984058819,40564.40423277204,66581246.759366825,56802612.595167235,131.90349051028718
JAMES I.D.,Corn,0.8,1119.139446,71,20.6,1099.8914098156633,2552.127380206174,2501.962831253519,1636853.354,1608701.1759963892,131.90349051028718
JAMES I.D.,Cotton,0.8,3617.99277,3438,0.8,2974.934906672714,13564.946482946629,11126.043603187061,9950927.315,8182260.967312633,131.90349051028718
JAMES I.D.,Dry Beans,0.8,30.06125249,1030,1.5,28.855949836241503,57.711055425903766,55.25864361492685,46444.6351,44582.44249699312,131.90349051028718
JAMES I.D.,Grain,0.8,614.0946858,303,2.9,620.2356388082092,439.39982862719387,442.6843406160416,539605.0004,545001.0558207734,131.90349051028718
JAMES I.D.,Onions & Garlic,0.8,619.2037239,2366,7.7,586.0307262,776.2522968995512,732.8289640654339,11280777.28275498,10676424.97582995,131.90349051028718
JAMES I.D.,Other Deciduous,0.8,290.231365,1787.850878,4.718225356,284.2356965714919,1016.4403597039591,992.9538774124902,2448241.845748865,2397665.484576086,131.90349051028718
JAMES I.D.,Pasture,0.8,4.2751005,170,5,2.242562016988008e-08,20.384509797551246,2.1089799685922556e-07,3633.8354249999998,1.906177714439807e-05,131.90349051028718
JAMES I.D.,Tomato Processing,0.8,671.8933679,93,51.2,639.2554292080689,1491.7417781492854,1415.7306152666786,3199287.4605926406,3043878.6517171413,131.90349051028718
JAMES I.D.,Vineyard,0.8,1694.099139,1492.427601,10.07028874,1636.0157964471828,6791.501110041341,6542.253179896485,25460915.58791796,24587970.75974554,131.90349051028718
JAMES I.D.,Alfalfa,0.85,1366.866941,264,7.7,537.1392227,6184.431761317053,2424.227248812934,2778567.118,1091896.6118892978,96.52675887
JAMES I.D.,Almonds & Pistachios,0.85,11747.80143,4706.761177,1.204129409,10218.41901231705,47666.77984058819,41357.64718129914,66581246.759366825,57913396.11957393,96.52675887
JAMES I.D.,Corn,0.85,1119.139446,71,20.6,1130.3308509713142,2552.127380206174,2571.2045306553623,1636853.354,1653221.9026306444,96.52675887
JAMES I.D.,Cotton,0.85,3617.99277,3438,0.8,3182.5454889048333,13564.946482946629,11902.492319829695,9950927.315,8753273.112683853,96.52675887
JAMES I.D.,Dry Beans,0.85,30.06125249,1030,1.5,30.361865052795793,57.711055425903766,58.14244513987878,46444.6351,46909.08151,96.52675887
JAMES I.D.,Grain,0.85,614.0946858,303,2.9,620.2356388223783,439.39982862719387,442.68434062598266,539605.0004,545001.0558332237,96.52675887
JAMES I.D.,Onions & Garlic,0.85,619.2037239,2366,7.7,586.7592028359396,776.2522968995512,733.7399210590206,11280777.28275498,10689696.509105716,96.52675887
JAMES I.D.,Other Deciduous,0.85,290.231365,1787.850878,4.718225356,284.94363741905335,1016.4403597039591,995.4270101624877,2448241.845748865,2403637.3078051666,96.52675887
JAMES I.D.,Pasture,0.85,4.2751005,170,5,1.7458433290867012e-07,20.384509797551246,9.192082850798474e-07,3633.8354249999998,0.000148397,96.52675887
JAMES I.D.,Tomato Processing,0.85,671.8933679,93,51.2,649.4492058360912,1491.7417781492854,1438.306319748129,3199287.4605926406,3092417.338509132,96.52675887
JAMES I.D.,Vineyard,0.85,1694.099139,1492.427601,10.07028874,1638.8502166324547,6791.501110041341,6553.587725,25460915.58791796,24630569.762021463,96.52675887
JAMES I.D.,Alfalfa,0.9,1366.866941,264,7.7,1034.9582984373162,6184.431761317053,4670.994041069937,2778567.118,2103863.2290633763,55.192791509648124
JAMES I.D.,Almonds & Pistachios,0.9,11747.80143,4706.761177,1.204129409,10437.51439824345,47666.77984058819,42244.40565727919,66581246.759366825,59155130.07644455,55.192791509648124
JAMES I.D.,Corn,0.9,1119.139446,71,20.6,1130.3308516794807,2552.127380206174,2571.204532278103,1636853.354,1653221.9036664087,55.192791509648124
JAMES I.D.,Cotton,0.9,3617.99277,3438,0.8,3404.8132864263757,13564.946482946629,12733.757972493973,9950927.315,9364598.462987104,55.192791509648124
JAMES I.D.,Dry Beans,0.9,30.06125249,1030,1.5,30.361865244080477,57.711055425903766,58.14244551790536,46444.6351,46909.08180210434,55.192791509648124
JAMES I.D.,Grain,0.9,614.0946858,303,2.9,620.2356388328349,439.39982862719387,442.68434064447723,539605.0004,545001.0558424119,55.192791509648124
JAMES I.D.,Onions & Garlic,0.9,619.2037239,2366,7.7,587.6077087935582,776.2522968995512,734.8009742152121,11280777.28275498,10705154.760342803,55.192791509648124
JAMES I.D.,Other Deciduous,0.9,290.231365,1787.850878,4.718225356,285.75430560479947,1016.4403597039591,998.2590123794507,2448241.845748865,2410475.685784614,55.192791509648124
JAMES I.D.,Pasture,0.9,4.2751005,170,5,4.317851483430146,20.384509797551246,20.536883795510374,3633.8354249999998,3670.173760915624,55.192791509648124
JAMES I.D.,Tomato Processing,0.9,671.8933679,93,51.2,661.1006638453703,1491.7417781492854,1464.1102864778507,3199287.4605926406,3147896.9209661153,55.192791509648124
JAMES I.D.,Vineyard,0.9,1694.099139,1492.427601,10.07028874,1642.1163680657298,6791.501110041341,6566.648717016245,25460915.58791796,24679657.32958204,55.192791509648124
JAMES I.D.,Alfalfa,0.95,1366.866941,264,7.7,1380.5356241014888,6184.431761317053,6230.660388488717,2778567.118,2806352.8166735065,3.0638107580211875e-08
JAMES I.D.,Almonds & Pistachios,0.95,11747.80143,4706.761177,1.204129409,10714.998253749885,47666.77984058819,43367.48344283244,66581246.759366825,60727783.57806358,3.0638107580211875e-08
JAMES I.D.,Corn,0.95,1119.139446,71,20.6,1130.330851716417,2552.127380206174,2571.2045325413687,1636853.354,1653221.9037204317,3.0638107580211875e-08
JAMES I.D.,Cotton,0.95,3617.99277,3438,0.8,3654.1727335344153,13564.946482946629,13666.34445555857,9950927.315,10050436.686313055,3.0638107580211875e-08
JAMES I.D.,Dry Beans,0.95,30.06125249,1030,1.5,30.36186527035865,57.711055425903766,58.14244575,46444.6351,46909.081842704116,3.0638107580211875e-08
JAMES I.D.,Grain,0.95,614.0946858,303,2.9,620.2356388306783,439.39982862719387,442.6843408101959,539605.0004,545001.0558,3.0638107580211875e-08
JAMES I.D.,Onions & Garlic,0.95,619.2037239,2366,7.7,588.7363058660429,776.2522968995512,736.2122803837201,11280777.28275498,10725715.767528744,3.0638107580211875e-08
JAMES I.D.,Other Deciduous,0.95,290.231365,1787.850878,4.718225356,286.8103186832578,1016.4403597039591,1001.9481069059974,2448241.845748865,2419383.666520396,3.0638107580211875e-08
JAMES I.D.,Pasture,0.95,4.2751005,170,5,4.317851520945198,20.384509797551246,20.53688415087836,3633.8354249999998,3670.1737928034186,3.0638107580211875e-08
JAMES I.D.,Tomato Processing,0.95,671.8933679,93,51.2,676.2448509,1491.7417781492854,1497.6494453943194,3199287.4605926406,3220007.481966531,3.0638107580211875e-08
JAMES I.D.,Vineyard,0.95,1694.099139,1492.427601,10.07028874,1646.4034452804262,6791.501110041341,6583.792283054363,25460915.58791796,24744088.57127826,3.0638107580211875e-08
JAMES I.D.,Alfalfa,1,1366.866941,264,7.7,1380.5356241014874,6184.431761317053,6230.660388,2778567.118,2806352.8166735037,2.3925532047792827e-09
JAMES I.D.,Almonds & Pistachios,1,11747.80143,4706.761177,1.204129409,10714.998253887781,47666.77984058819,43367.48344339055,66581246.759366825,60727783.578845106,2.3925532047792827e-09
JAMES I.D.,Corn,1,1119.139446,71,20.6,1130.330851716417,2552.127380206174,2571.204532541367,1636853.354,1653221.9037204317,2.3925532047792827e-09
JAMES I.D.,Cotton,1,3617.99277,3438,0.8,3654.172733534147,13564.946482946629,13666.344455557564,9950927.315,10050436.686312318,2.3925532047792827e-09
JAMES I.D.,Dry Beans,1,30.06125249,1030,1.5,30.361865270358518,57.711055425903766,58.142445745539234,46444.6351,46909.08184270391,2.3925532047792827e-09
JAMES I.D.,Grain,1,614.0946858,303,2.9,620.2356388306782,439.39982862719387,442.6843408101944,539605.0004,545001.0558405169,2.3925532047792827e-09
JAMES I.D.,Onions & Garlic,1,619.2037239,2366,7.7,588.7363058666187,776.2522968995512,736.2122803844368,11280777.28275498,10725715.767539235,2.3925532047792827e-09
JAMES I.D.,Other Deciduous,1,290.231365,1787.850878,4.718225356,286.8103186837907,1016.4403597039591,1001.9481069078561,2448241.845748865,2419383.6665248913,2.3925532047792827e-09
JAMES I.D.,Pasture,1,4.2751005,170,5,4.317851520945097,20.384509797551246,20.536884150874315,3633.8354249999998,3670.1737928033326,2.3925532047792827e-09
JAMES I.D.,Tomato Processing,1,671.8933679,93,51.2,676.2448508929581,1491.7417781492854,1497.649445415421,3199287.4605926406,3220007.4820119096,2.3925532047792827e-09
JAMES I.D.,Vineyard,1,1694.099139,1492.427601,10.07028874,1646.4034452825993,6791.501110041341,6583.7922830630505,25460915.58791796,24744088.57131092,2.3925532047792827e-09
LAGUNA W.D.,Cotton,0.5,85.7174307,3927,0.8,33.80801752225434,311.50121791330315,122.55279179268797,269289.8803,106211.26784791425,394.3220309
LAGUNA W.D.,Grain,0.5,140.1836207,187,4.5,141.58545825177646,65.41764559580422,65.90664177299784,117964.51681905001,119144.1631188699,394.3220309
LAGUNA W.D.,Cotton,0.55,85.7174307,3927,0.8,39.00695243362298,311.50121791330315,141.39873522699494,269289.8803,122544.24176546997,371.6950374087333
LAGUNA W.D.,Grain,0.55,140.1836207,187,4.5,141.58545830094306,65.41764559580422,65.90664175160978,117964.51681905001,119144.16316024358,371.6950374087333
LAGUNA W.D.,Cotton,0.6,85.7174307,3927,0.8,44.20588731171334,311.50121791330315,160.2446785874942,269289.8803,138877.21557847864,346.9571064301602
LAGUNA W.D.,Grain,0.6,140.1836207,187,4.5,141.58545830153477,65.41764559580422,65.90664175328152,117964.51681905001,119144.1631607415,346.9571064301602
LAGUNA W.D.,Cotton,0.65,85.7174307,3927,0.8,49.40482218947543,311.50121791330315,179.09062194716444,269289.8803,155210.18939045604,319.9113024532937
LAGUNA W.D.,Grain,0.65,140.1836207,187,4.5,141.58545830214624,65.41764559580422,65.90664175531101,117964.51681905001,119144.16316125606,319.9113024532937
LAGUNA W.D.,Cotton,0.7,85.7174307,3927,0.8,54.603757066773625,311.50121791330315,197.93656530565963,269289.8803,171543.16320097604,290.34231734216365
LAGUNA W.D.,Grain,0.7,140.1836207,187,4.5,141.58545830277578,65.41764559580422,65.90664175783652,117964.51681905001,119144.16316178582,290.34231734216365
LAGUNA W.D.,Cotton,0.75,85.7174307,3927,0.8,59.80269194338475,311.50121791330315,216.7825086624066,269289.8803,187876.13700933754,258.01475624279203
LAGUNA W.D.,Grain,0.75,140.1836207,187,4.5,141.5854583034217,65.41764559580422,65.90664176108127,117964.51681905001,119144.16316232935,258.01475624279203
LAGUNA W.D.,Cotton,0.8,85.7174307,3927,0.8,65.00162679343818,311.50121791330315,235.62845195590862,269289.8803,204209.1107342654,222.67126362609375
LAGUNA W.D.,Grain,0.8,140.1836207,187,4.5,141.58545828698846,65.41764559580422,65.90664178872653,117964.51681905001,119144.16314850078,222.67126362609375
LAGUNA W.D.,Cotton,0.85,85.7174307,3927,0.8,70.20056167,311.50121791330315,254.47439532150193,269289.8803,220542.08455493415,184.03047422829408
LAGUNA W.D.,Grain,0.85,140.1836207,187,4.5,141.58545829977734,65.41764559580422,65.90664178692714,117964.51681905001,119144.16315926264,184.03047422829408
LAGUNA W.D.,Cotton,0.9,85.7174307,3927,0.8,75.39949656263978,311.50121791330315,273.3203387051993,269289.8803,236875.05840118916,141.78477464782833
LAGUNA W.D.,Grain,0.9,140.1836207,187,4.5,141.58545830543625,65.41764559580422,65.90664178115048,117964.51681905001,119144.1631640246,141.78477464782833
LAGUNA W.D.,Cotton,0.95,85.7174307,3927,0.8,80.59843142398562,311.50121791330315,292.1662820212656,269289.8803,253208.03216159323,95.59785112823477
LAGUNA W.D.,Grain,0.95,140.1836207,187,4.5,141.5854583,65.41764559580422,65.90664179803103,117964.51681905001,119144.16316460502,95.59785112823477
LAGUNA W.D.,Cotton,1,85.7174307,3927,0.8,84.31559531888367,311.50121791330315,305.6408614847033,269289.8803,264885.87425380497,1.6911785106353903e-06
LAGUNA W.D.,Grain,1,140.1836207,187,4.5,141.5854582983163,65.41764559580422,65.90664194400077,117964.51681905001,119144.16315803316,1.6911785106353903e-06
MERCY SPRINGS W.D.,Almonds & Pistachios,0.5,672.1308137,4618,1.5,587.9583150960885,2558.0154762449233,2232.075077787839,4655850.146,4072787.2486706055,89.39624637
MERCY SPRINGS W.D.,Pasture,0.5,2298.616176,170,5,944.4892070131586,10574.064358859872,4333.964905323266,1953823.75,802815.8259611848,89.39624637
MERCY SPRINGS W.D.,Almonds & Pistachios,0.55,672.1308137,4618,1.5,587.9590287729328,2558.0154762449233,2232.077787130079,4655850.146,4072792.1923101055,89.39311887365665
MERCY SPRINGS W.D.,Pasture,0.55,2298.616176,170,5,1087.5805435396571,10574.064358859872,4990.566194302303,1953823.75,924443.4620087085,89.39311887365665
MERCY SPRINGS W.D.,Almonds & Pistachios,0.6,672.1308137,4618,1.5,587.9598350986537,2558.0154762449233,2232.080848196656,4655850.146,4072797.777728374,89.38958536
MERCY SPRINGS W.D.,Pasture,0.6,2298.616176,170,5,1230.671803415825,10574.064358859872,5647.167131557001,1953823.75,1046071.0329034512,89.38958536
MERCY SPRINGS W.D.,Almonds & Pistachios,0.65,672.1308137,4618,1.5,587.9607461003931,2558.0154762449233,2232.084306646392,4655850.146,4072804.088237423,89.38559311473568
MERCY SPRINGS W.D.,Pasture,0.65,2298.616176,170,5,1373.7629766913599,10574.064358859872,6303.767671428541,1953823.75,1167698.530187656,89.38559311473568
MERCY SPRINGS W.D.,Almonds & Pistachios,0.7,672.1308137,4618,1.5,587.9617753664604,2558.0154762449233,2232.0882140647914,4655850.146,4072811.217963471,89.38108259
MERCY SPRINGS W.D.,Pasture,0.7,2298.616176,170,5,1516.8540521243726,10574.064358859872,6960.367762331416,1953823.75,1289325.9443057168,89.38108259
MERCY SPRINGS W.D.,Almonds & Pistachios,0.75,672.1308137,4618,1.5,587.9629382,2558.0154762449233,2232.092628743791,4655850.146,4072819.273243467,89.37598649982998
MERCY SPRINGS W.D.,Pasture,0.75,2298.616176,170,5,1659.9450170036437,10574.064358859872,7616.967345952451,1953823.75,1410953.264453097,89.37598649982998
MERCY SPRINGS W.D.,Almonds & Pistachios,0.8,672.1308137,4618,1.5,587.9642520916303,2558.0154762449233,2232.0976165085435,4655850.146,4072828.3742387234,89.37022882781724
MERCY SPRINGS W.D.,Pasture,0.8,2298.616176,170,5,1803.035855897732,10574.064358859872,8273.566351452346,1953823.75,1532580.4775130723,89.37022882781724
MERCY SPRINGS W.D.,Almonds & Pistachios,0.85,672.1308137,4618,1.5,587.9657364925721,2558.0154762449233,2232.1032517613608,4655850.146,4072838.656684047,89.36372369
MERCY SPRINGS W.D.,Pasture,0.85,2298.616176,170,5,1946.1265533581202,10574.064358859872,8930.164708,1953823.75,1654207.570354402,89.36372369
MERCY SPRINGS W.D.,Almonds & Pistachios,0.9,672.1308137,4618,1.5,587.9674135912474,2558.0154762449233,2232.1096185431597,4655850.146,4072850.274,89.35637404100467
MERCY SPRINGS W.D.,Pasture,0.9,2298.616176,170,5,2089.2170914050744,10574.064358859872,9586.762332949418,1953823.75,1775834.5276943133,89.35637404100467
MERCY SPRINGS W.D.,Almonds & Pistachios,0.95,672.1308137,4618,1.5,587.9693084002886,2558.0154762449233,2232.116811849814,4655850.146,4072863.399288799,89.34807023645905
MERCY SPRINGS W.D.,Pasture,0.95,2298.616176,170,5,2232.307449314689,10574.064358859872,10243.359131376894,1953823.75,1897461.3319174857,89.34807023645905
MERCY SPRINGS W.D.,Almonds & Pistachios,1,672.1308137,4618,1.5,607.6211685,2558.0154762449233,2306.7214668062848,4655850.146,4208991.834169706,5.2684936315388983e-08
MERCY SPRINGS W.D.,Pasture,1,2298.616176,170,5,2321.602360953849,10574.064358859872,10653.105490065362,1953823.75,1973362.0068107715,5.2684936315388983e-08
ORO LOMA W.D.,Pasture,0.5,1049.217692,170,5,525.9236656188966,4826.597636221636,2413.2988421421087,891835.0382,447035.1157760621,89.39157671608274
ORO LOMA W.D.,Pasture,0.55,1049.217692,170,5,578.5160321845273,4826.597636221636,2654.628726366486,891835.0382,491738.62735684816,89.38860645311568
ORO LOMA W.D.,Pasture,0.6,1049.217692,170,5,631.1083987501579,4826.597636221636,2895.958610590863,891835.0382,536442.1389376342,89.38532942998411
ORO LOMA W.D.,Pasture,0.65,1049.217692,170,5,683.7007653157884,4826.597636221636,3137.2884948152396,891835.0382,581145.6505184202,89.38171396530298
ORO LOMA W.D.,Pasture,0.7,1049.217692,170,5,736.2931318814187,4826.597636221636,3378.6183790396153,891835.0382,625849.1620992059,89.37772510568249
ORO LOMA W.D.,Pasture,0.75,1049.217692,170,5,788.8854984470488,4826.597636221636,3619.948263263991,891835.0382,670552.6736799915,89.37332428775053
ORO LOMA W.D.,Pasture,0.8,1049.217692,170,5,841.4778650126789,4826.597636221636,3861.2781474883664,891835.0382,715256.1853,89.36846896519268
ORO LOMA W.D.,Pasture,0.85,1049.217692,170,5,894.0702315783087,4826.597636221636,4102.608031712741,891835.0382,759959.6968415624,89.36311219700626
ORO LOMA W.D.,Pasture,0.9,1049.217692,170,5,946.6625981439385,4826.597636221636,4343.937915937116,891835.0382,804663.2084223477,89.35720219201532
ORO LOMA W.D.,Pasture,0.95,1049.217692,170,5,999.2549647062302,4826.597636221636,4585.267800154133,891835.0382,849366.7200002957,89.35068177325083
ORO LOMA W.D.,Pasture,1,1049.217692,170,5,1049.2177024653763,4826.597636221636,4814.531142279801,891835.0382,891835.0470955699,9.103697112604246e-07
PACHECO W.D.,Almonds & Pistachios,0.5,1767.952722,4804.970221,1.007195762,800.5412348683182,7230.584504073097,3265.8735528591187,8556087.893010333,3874255.8453508005,570.4533383342464
PACHECO W.D.,Corn,0.5,84.18710627,62,26.2,9.587672861888338e-08,203.3816751,3.266805052980976e-07,136753.5354,0.000155742,570.4533383342464
PACHECO W.D.,Cotton,0.5,548.3779211,3707.279528,0.8,8.730254521855832e-08,1992.831433518635,4.0756321195630235e-07,1626392.1924009835,0.000258924,570.4533383342464
PACHECO W.D.,Cucurbits,0.5,380.3157961,372,15.4,376.07745676022586,874.5845212,862.6758176917862,2178753.133,2154472.534287982,570.4533383342464
PACHECO W.D.,Grain,0.5,519.8582881,187,4.5,525.0568760884775,242.59542649241388,244.4088245076492,437460.74943614996,441835.36122845375,570.4533383342464
PACHECO W.D.,Tomato Processing,0.5,710.6489481,95.55716397,49.47391432,528.9530703079599,1691.1034877043903,1255.5820839423372,3359654.688033108,2500671.628602167,570.4533383342464
PACHECO W.D.,Truck Crops,0.5,239.6583274,910,18.1,223.44294247332283,639.3443503615111,594.5958172,3947412.311,3680328.705,570.4533383342464
PACHECO W.D.,Vineyard,0.5,153.6229118,1492.427601,10.07028874,146.2678931699063,475.99821336151075,452.0757755785243,2308825.912053053,2198286.036211477,570.4533383342464
PACHECO W.D.,Almonds & Pistachios,0.55,1767.952722,4804.970221,1.007195762,948.2190262486349,7230.584504073097,3868.3372014453676,8556087.893010333,4588949.257,515.1222469939803
PACHECO W.D.,Corn,0.55,84.18710627,62,26.2,2.2012268643455367e-07,203.3816751,6.154042610612822e-07,136753.5354,0.000357567,515.1222469939803
PACHECO W.D.,Cotton,0.55,548.3779211,3707.279528,0.8,2.4610064368169224e-07,1992.831433518635,9.736392726430115e-07,1626392.1924009835,0.000729891,515.1222469939803
PACHECO W.D.,Cucurbits,0.55,380.3157961,372,15.4,376.69620379565396,874.5845212,864.0951479260369,2178753.133,2158017.2123045423,515.1222469939803
PACHECO W.D.,Grain,0.55,519.8582881,187,4.5,525.0568761,242.59542649241388,244.40882451814858,437460.74943614996,441835.3612474292,515.1222469939803
PACHECO W.D.,Tomato Processing,0.55,710.6489481,95.55716397,49.47391432,554.0836526,1691.1034877043903,1315.2348406642523,3359654.688033108,2619478.6410777546,515.1222469939803
PACHECO W.D.,Truck Crops,0.55,239.6583274,910,18.1,224.53632450243904,639.3443503615111,597.5053760305625,3947412.311,3698337.8008796736,515.1222469939803
PACHECO W.D.,Vineyard,0.55,153.6229118,1492.427601,10.07028874,146.61599512859598,475.99821336151075,453.1516676251308,2308825.912053053,2203517.7221158915,515.1222469939803
PACHECO W.D.,Almonds & Pistachios,0.6,1767.952722,4804.970221,1.007195762,1066.1302860762885,7230.584504073097,4349.365845852525,8556087.893010333,5159586.180986674,461.8531546
PACHECO W.D.,Corn,0.6,84.18710627,62,26.2,3.16000477033734e-07,203.3816751,7.80393814700882e-07,136753.5354,0.000513311,461.8531546
PACHECO W.D.,Cotton,0.6,548.3779211,3707.279528,0.8,34.90332508252058,1992.831433518635,126.52324044586247,1626392.1924009835,103517.10603004598,461.8531546
PACHECO W.D.,Cucurbits,0.6,380.3157961,372,15.4,377.2734541690828,874.5845212,865.4192898,2178753.133,2161324.1642438415,461.8531546
PACHECO W.D.,Grain,0.6,519.8582881,187,4.5,525.0568762081457,242.59542649241388,244.4088245051421,437460.74943614996,441835.3613291546,461.8531546
PACHECO W.D.,Tomato Processing,0.6,710.6489481,95.55716397,49.47391432,577.1934168049929,1691.1034877043903,1370.0907580574287,3359654.688033108,2728732.060823186,461.8531546
PACHECO W.D.,Truck Crops,0.6,239.6583274,910,18.1,225.57758835998052,639.3443503615111,600.2762450235475,3947412.311,3715488.457877239,461.8531546
PACHECO W.D.,Vineyard,0.6,153.6229118,1492.427601,10.07028874,146.94548762553214,475.99821336151075,454.1700426384049,2308825.912053053,2208469.7231282387,461.8531546
PACHECO W.D.,Almonds & Pistachios,0.65,1767.952722,4804.970221,1.007195762,1131.0910112681843,7230.584504073097,4614.378446246298,8556087.893010333,5473966.576,428.4818379
PACHECO W.D.,Corn,0.65,84.18710627,62,26.2,29.57344772809749,203.3816751,71.26578879401339,136753.5354,48039.10848952156,428.4818379
PACHECO W.D.,Cotton,0.65,548.3779211,3707.279528,0.8,116.25763145240066,1992.831433518635,421.4295406441925,1626392.1924009835,344799.6296458031,428.4818379
PACHECO W.D.,Cucurbits,0.65,380.3157961,372,15.4,377.62635365403736,874.5845212,866.2287981974295,2178753.133,2163345.8548132493,428.4818379
PACHECO W.D.,Grain,0.65,519.8582881,187,4.5,525.0568762081656,242.59542649241388,244.4088245073851,437460.74943614996,441835.36132917134,428.4818379
PACHECO W.D.,Tomato Processing,0.65,710.6489481,95.55716397,49.47391432,591.1700304961291,1691.1034877043903,1403.2672092957202,3359654.688033108,2794807.7172155543,428.4818379
PACHECO W.D.,Truck Crops,0.65,239.6583274,910,18.1,226.22432835346655,639.3443503615111,601.9972611,3947412.311,3726140.9123099474,428.4818379
PACHECO W.D.,Vineyard,0.65,153.6229118,1492.427601,10.07028874,147.14916807543233,475.99821336151075,454.79956560163106,2308825.912053053,2211530.8726338567,428.4818379
PACHECO W.D.,Almonds & Pistachios,0.7,1767.952722,4804.970221,1.007195762,1202.1295310754172,7230.584504073097,4904.185907703243,8556087.893010333,5817760.734590824,388.3021780092948
PACHECO W.D.,Corn,0.7,84.18710627,62,26.2,49.797849718681924,203.3816751,120.00234374895633,136753.5354,80891.62708,388.3021780092948
PACHECO W.D.,Cotton,0.7,548.3779211,3707.279528,0.8,195.2669982543679,1992.831433518635,707.8355231215298,1626392.1924009835,579127.4761,388.3021780092948
PACHECO W.D.,Cucurbits,0.7,380.3157961,372,15.4,378.0427402828271,874.5845212,867.1839383413839,2178753.133,2165731.2505322597,388.3021780092948
PACHECO W.D.,Grain,0.7,519.8582881,187,4.5,525.0568762092406,242.59542649241388,244.40882450968826,437460.74943614996,441835.3613,388.3021780092948
PACHECO W.D.,Tomato Processing,0.7,710.6489481,95.55716397,49.47391432,607.5196560154743,1691.1034877043903,1442.0765064401076,3359654.688033108,2872101.9933423437,388.3021780092948
